"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Respiratory failure, unspecified"	"J96.9"	21	355022	5.9
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	10	355022	Unreliable
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	34	355022	9.6
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	36	355022	10.1
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	20	355022	5.6
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Acute renal failure, unspecified"	"N17.9"	23	355022	6.5
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	31	355022	8.7
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Chronic renal failure, unspecified"	"N18.9"	21	355022	5.9
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	13	355022	Unreliable
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Asphyxia"	"R09.0"	12	355022	Unreliable
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	15	355022	Unreliable
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Fall on and from stairs and steps"	"W10"	10	355022	Unreliable
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Other fall on same level"	"W18"	29	355022	8.2
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Unspecified fall"	"W19"	11	355022	Unreliable
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	44	355022	12.4
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	54	355022	15.2
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	34	355022	9.6
	"2019"	"2019"	"Erie County, NY"	"36029"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	21	355022	5.9
	"2019"	"2019"	"Essex County, NY"	"36031"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	18	17239	Unreliable
	"2019"	"2019"	"Essex County, NY"	"36031"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	30	17239	174.0
	"2019"	"2019"	"Essex County, NY"	"36031"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	18	17610	Unreliable
	"2019"	"2019"	"Essex County, NY"	"36031"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	15	17610	Unreliable
	"2019"	"2019"	"Essex County, NY"	"36031"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	18	17610	Unreliable
	"2019"	"2019"	"Franklin County, NY"	"36033"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	12	19955	Unreliable
	"2019"	"2019"	"Franklin County, NY"	"36033"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	13	19955	Unreliable
	"2019"	"2019"	"Franklin County, NY"	"36033"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	13	19955	Unreliable
	"2019"	"2019"	"Franklin County, NY"	"36033"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	14	19955	Unreliable
	"2019"	"2019"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	20	22098	90.5
	"2019"	"2019"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	19	22098	Unreliable
	"2019"	"2019"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	12	22098	Unreliable
	"2019"	"2019"	"Franklin County, NY"	"36033"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	15	22098	Unreliable
	"2019"	"2019"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	22	25724	85.5
	"2019"	"2019"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	13	25724	Unreliable
	"2019"	"2019"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	15	25724	Unreliable
	"2019"	"2019"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	15	25724	Unreliable
	"2019"	"2019"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	23	25724	89.4
	"2019"	"2019"	"Fulton County, NY"	"36035"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	23	25724	89.4
	"2019"	"2019"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	17	25045	Unreliable
	"2019"	"2019"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	15	25045	Unreliable
	"2019"	"2019"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	24	25045	95.8
	"2019"	"2019"	"Fulton County, NY"	"36035"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	14	25045	Unreliable
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	19	26865	Unreliable
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	41	26865	152.6
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	10	26865	Unreliable
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	16	26865	Unreliable
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	10	26865	Unreliable
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	15	26865	Unreliable
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	13	26339	Unreliable
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	23	26339	87.3
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	14	26339	Unreliable
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	16	26339	Unreliable
	"2019"	"2019"	"Genesee County, NY"	"36037"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	11	26339	Unreliable
	"2019"	"2019"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	14	21030	Unreliable
	"2019"	"2019"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	11	21030	Unreliable
	"2019"	"2019"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	15	21030	Unreliable
	"2019"	"2019"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	24	21030	114.1
	"2019"	"2019"	"Greene County, NY"	"36039"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	12	21030	Unreliable
	"2019"	"2019"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	16	21347	Unreliable
	"2019"	"2019"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	19	21347	Unreliable
	"2019"	"2019"	"Greene County, NY"	"36039"	"Male"	"M"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	23	21347	107.7
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	15	29713	Unreliable
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	10	29713	Unreliable
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	31	29713	104.3
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	11	29713	Unreliable
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	18	29713	Unreliable
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	13	29713	Unreliable
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	26	29166	89.1
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	23	29166	78.9
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	19	29166	Unreliable
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	27	29166	92.6
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	11	29166	Unreliable
	"2019"	"2019"	"Herkimer County, NY"	"36043"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	14	29166	Unreliable
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	10	46489	Unreliable
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	24	46489	51.6
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	12	46489	Unreliable
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	29	46489	62.4
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	25	46489	53.8
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	11	46489	Unreliable
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	24	46489	51.6
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Cerebral atherosclerosis"	"I67.2"	10	46489	Unreliable
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	20	46489	43.0
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	26	49607	52.4
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	19	49607	Unreliable
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	19	49607	Unreliable
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	45	49607	90.7
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	10	49607	Unreliable
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	18	49607	Unreliable
	"2019"	"2019"	"Jefferson County, NY"	"36045"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	12	49607	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Asian"	"A"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	12	168168	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Asian"	"A"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	13	168168	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Asian"	"A"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	21	168168	12.5
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Asian"	"A"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	18	168168	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Asian"	"A"	"Alzheimer disease, unspecified"	"G30.9"	12	168168	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Asian"	"A"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	12	168168	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Asian"	"A"	"Acute myocardial infarction, unspecified"	"I21.9"	25	168168	14.9
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Asian"	"A"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	18	168168	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Asian"	"A"	"Atherosclerotic heart disease"	"I25.1"	64	168168	38.1
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Asian"	"A"	"Stroke, not specified as haemorrhage or infarction"	"I64"	11	168168	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	24	480571	5.0
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	20	480571	4.2
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	60	480571	12.5
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	60	480571	12.5
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	94	480571	19.6
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	162	480571	33.7
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	12	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Endometrium - Malignant neoplasms"	"C54.1"	42	480571	8.7
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of uterus, part unspecified"	"C55"	36	480571	7.5
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of ovary"	"C56"	45	480571	9.4
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	10	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	10	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm without specification of site"	"C80"	27	480571	5.6
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	19	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	11	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	20	480571	4.2
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	37	480571	7.7
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, without complications"	"E14.9"	94	480571	19.6
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Other obesity"	"E66.8"	14	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Hyperlipidaemia, unspecified"	"E78.5"	13	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	60	480571	12.5
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	12	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Parkinson disease"	"G20"	14	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Alzheimer disease with late onset"	"G30.1"	11	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	49	480571	10.2
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	19	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	84	480571	17.5
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	62	480571	12.9
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	155	480571	32.3
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive renal disease with renal failure"	"I12.0"	42	480571	8.7
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	13	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute subendocardial myocardial infarction"	"I21.4"	11	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	101	480571	21.0
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	127	480571	26.4
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	538	480571	112.0
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Other secondary pulmonary hypertension"	"I27.2"	17	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Atrial fibrillation and flutter"	"I48"	11	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	25	480571	5.2
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Cardiovascular disease, unspecified"	"I51.6"	14	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	11	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Intracerebral haemorrhage, unspecified"	"I61.9"	11	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	10	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Cerebral infarction, unspecified"	"I63.9"	10	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	45	480571	9.4
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Bacterial pneumonia, unspecified"	"J15.9"	11	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Lobar pneumonia, unspecified"	"J18.1"	13	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	36	480571	7.5
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	14	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	58	480571	12.1
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	10	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Alcoholic cirrhosis of liver"	"K70.3"	11	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	29	480571	6.0
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Urinary tract infection, site not specified"	"N39.0"	15	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified fall"	"W19"	17	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	480571	4.4
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	480571	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Enterocolitis due to Clostridium difficile"	"A04.7"	10	648886	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	29	648886	4.5
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Chronic viral hepatitis C"	"B18.2"	11	648886	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	26	648886	4.0
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	57	648886	8.8
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of rectum"	"C20"	11	648886	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	10	648886	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	17	648886	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	14	648886	Unreliable
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	76	648886	11.7
	"2019"	"2019"	"Kings County, NY"	"36047"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	136	648886	21.0
